id,tipo,cantidad,idTourista,zona,timestamp
4248,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.693865100
4249,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.694868600
4250,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.697885100
4251,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.701888100
4252,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.702899400
4253,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.703883600
4254,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.705895300
4255,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.707895200
4256,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.708901300
4257,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.713446100
4258,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.714469900
4259,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.716451900
4260,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.718446300
4261,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.719455400
4262,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.720446500
4263,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.721694400
4264,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:16.725728
4265,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.726721600
4266,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.728975600
4267,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.729985100
4268,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.731371600
4269,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.732370800
4270,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.732370800
4271,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.733389900
4272,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.734463200
4273,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.734463200
4274,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.735814200
4275,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.735814200
4276,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.737264700
4277,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.738268600
4278,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.738784600
4279,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.739806700
4280,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.740813600
4281,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.740813600
4282,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.742263900
4283,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.743271500
4284,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.744283600
4285,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.745269400
4286,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.746262200
4287,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.747266600
4288,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.748268600
4289,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.748268600
4290,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.749264200
4291,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.750263
4292,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.750263
4293,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.751481200
4294,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.752485100
4295,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.753490
4296,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.754481600
4297,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.755755100
4298,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.756758300
4299,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.757753500
4300,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.758749200
4301,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.759757600
4302,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.760755200
4303,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.761750600
4304,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.761750600
4305,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.762753800
4306,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.763760600
4307,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.764750800
4308,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.764750800
4309,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.766831700
4310,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.766831700
4311,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.767832700
4312,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.768836200
4313,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.770208200
4314,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.771215500
4315,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.772206200
4316,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.773210900
4317,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.773210900
4318,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.774212600
4319,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.775212100
4320,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.776212700
4321,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.777211700
4322,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.778205100
4323,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.778205100
4324,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.779503500
4325,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.780503500
4326,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.780503500
4327,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.781500900
4328,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.782500800
4329,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.782500800
4330,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.783500900
4331,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.783500900
4332,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.784503400
4333,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.785868400
4334,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.785868400
4335,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.786870300
4336,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.787876200
4337,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.787876200
4338,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.788874800
4339,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.789866200
4340,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.789866200
4341,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.790872700
4342,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.790872700
4343,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.791869300
4344,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.793070600
4345,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.793070600
4346,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.794071400
4347,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.794071400
4348,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.795071500
4349,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.795071500
4350,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.796086300
4351,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.797086700
4352,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.797086700
4353,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.798088300
4354,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.798088300
4355,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.799086100
4356,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.799086100
4357,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.800084800
4358,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.801083800
4359,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.802086300
4360,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.803095
4361,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.803095
4362,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.804087800
4363,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.805082600
4364,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.805082600
4365,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.806085700
4366,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.806085700
4367,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.807575500
4368,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.808596700
4369,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.808596700
4370,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.809717
4371,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.810292800
4372,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.811310
4373,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.811310
4374,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.812308
4375,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.812308
4376,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.813308500
4377,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.813308500
4378,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:16.815304400
4379,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.816561700
4380,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.816561700
4381,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.818059600
4382,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.818059600
4383,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.819051
4384,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.820052600
4385,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.820052600
4386,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.820052600
4387,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.821049400
4388,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.821049400
4389,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.822052400
4390,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.822052400
4391,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.823048700
4392,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.824053600
4393,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.824053600
4394,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.825049600
4395,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.825049600
4396,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.825049600
4397,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.826051300
4398,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.826051300
4399,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.827054600
4400,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.827054600
4401,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.828054100
4402,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.829051100
4403,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.829051100
4404,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.830063300
4405,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.830063300
4406,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.831049500
4407,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.832057
4408,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.832057
4409,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.833061
4410,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.833061
4411,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.834059600
4412,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.834059600
4413,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.834059600
4414,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.835062800
4415,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.835062800
4416,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.836061600
4417,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.836061600
4418,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.837060600
4419,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.837060600
4420,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.838061800
4421,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.838061800
4422,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.839061200
4423,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.839061200
4424,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.839061200
4425,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.840061
4426,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.840061
4427,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.841060100
4428,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.841060100
4429,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.842061
4430,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.842061
4431,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.843052600
4432,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.843052600
4433,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.844058900
4434,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.844058900
4435,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.845050800
4436,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.845050800
4437,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.846054300
4438,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.846054300
4439,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.847058200
4440,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.848058900
4441,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.848058900
4442,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.849200300
4443,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.849200300
4444,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.850528700
4445,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.850528700
4446,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.851761900
4447,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.851761900
4448,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.853001300
4449,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.853001300
4450,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.854298800
4451,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.854298800
4452,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.855421700
4453,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.855421700
4454,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.856829500
4455,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.856829500
4456,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.857930500
4457,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.857930500
4458,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.858984
4459,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.858984
4460,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.859982
4461,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.860981800
4462,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.860981800
4463,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.862146800
4464,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.862146800
4465,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.863511300
4466,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.863511300
4467,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.864982300
4468,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.864982300
4469,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.864982300
4470,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.866229500
4471,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.867229200
4472,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.868231600
4473,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.868231600
4474,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.869229500
4475,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.869229500
4476,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.870724400
4477,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.870724400
4478,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.872024100
4479,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.872024100
4480,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.873298500
4481,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.873298500
4482,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.874306200
4483,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.874306200
4484,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.875300600
4485,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.875300600
4486,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.876734100
4487,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.876734100
4488,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.877814
4489,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.877814
4490,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.879025
4491,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.880298300
4492,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.880298300
4493,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.881333700
4494,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.881333700
4495,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.882338500
4496,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.882338500
4497,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.883360600
4498,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.884334700
4499,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.884334700
4500,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.885339800
4501,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.885339800
4502,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.886340800
4503,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.886340800
4504,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.887337900
4505,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.887337900
4506,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.888338100
4507,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.888338100
4508,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.889333500
4509,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.890332100
4510,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.890332100
4511,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.891338200
4512,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.891338200
4513,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.892338900
4514,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.892338900
4515,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.893346100
4516,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.894344300
4517,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.895339600
4518,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.895339600
4519,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.897351300
4520,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.897351300
4521,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.898561500
4522,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:16.900880100
4523,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.900880100
4524,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.901873400
4525,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.901873400
4526,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.902872900
4527,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.902872900
4528,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.903873800
4529,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.903873800
4530,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.904874600
4531,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.904874600
4532,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.905876
4533,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.905876
4534,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.906871800
4535,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.906871800
4536,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.907872800
4537,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.907872800
4538,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.908871400
4539,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.908871400
4540,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.908871400
4541,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.910391500
4542,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.910391500
4543,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.911404600
4544,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.911404600
4545,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.912409
4546,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.912409
4547,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.913401600
4548,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.913401600
4549,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.914419400
4550,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.914419400
4551,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.915439300
4552,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.915439300
4553,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.916439700
4554,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.916439700
4555,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.917441
4556,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.917441
4557,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.918441500
4558,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.918441500
4559,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.919440500
4560,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.919440500
4561,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.920443600
4562,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.920443600
4563,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.921440400
4564,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.921440400
4565,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.922442100
4566,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.922442100
4567,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.923441100
4568,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.923441100
4569,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.924440100
4570,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.924440100
4571,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.925442
4572,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.926445300
4573,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.926445300
4574,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.927574
4575,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.927574
4576,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.928924
4577,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.928924
4578,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.930277900
4579,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.931273200
4580,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.932279600
4581,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.933293900
4582,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.933293900
4583,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.934275700
4584,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.935273500
4585,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.935273500
4586,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.936465500
4587,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.937529600
4588,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.937529600
4589,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.938925200
4590,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.939456
4591,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.940477
4592,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.941474
4593,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.942467400
4594,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.943466400
4595,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.944612900
4596,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.945702800
4597,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:16.946738
